-20,190,10,-90,207
-20,190,10,-90,253
-20,190,10,-90,296
-20,190,10,-90,339
-20,190,10,-90,381
-20,190,10,-90,426
-20,190,10,-90,471
-20,190,10,-90,514
-20,190,10,-90,559
-20,190,10,-90,602
-20,190,10,-90,645
-20,190,10,271,688
-20,190,10,272,730
-19.9898451041,190,10,273,773
-19.924447564,190,10,274,817
-19.8040101744,190,10,275,860
-19.6287862358,190,10,276,906
-19.3990794256,190,10,277,952
-19.1152436439,190,10,278,995
-18.7776828335,190,10,279,1037
-18.386850775,190,10,280,1079
-17.9432508562,190,10,281,1126
-17.4474358156,190,10,282,1170
-16.900007462,190,10,283,1212
-16.3016163682,190,10,284,1253
-15.6529615395,190,10,285,1295
-14.9547900585,190,10,286,1341
-14.2078967045,190,10,287,1385
-13.4131235481,190,10,288,1429
-12.5713595226,190,10,289,1473
-11.6835399705,190,10,290,1515
-10.7506461662,190,10,291,1558
-9.77370481496,190,10,292,1601
-8.75378752879,190,10,293,1644
-7.6920102785,190,10,294,1688
-6.58953282307,190,10,295,1730
-5.44755811609,190,10,296,1773
-4.26733168971,190,10,297,1815
-3.05014101627,190,10,298,1858
-1.79731484801,190,10,299,1899
-0.510222534931,190,10,300,1943
0.8097266786,190,10,301,1988
2.16108437853,189.948248286,10,302,2030
3.54236372653,189.840070366,10,303,2075
4.9520402259,189.674144082,10,304,2118
6.38855250768,189.449183544,10,305,2160
7.85030313653,189.163940017,10,306,2206
9.33565943617,188.817202781,10,307,2249
10.8429543339,188.407799977,10,308,2293
12.3704872238,187.934599441,10,309,2338
13.9165248486,187.396509508,10,310,2382
15.4793021992,186.792479809,10,311,2427
17.0570234321,186.121502038,10,312,2472
18.6478628038,185.382610711,10,313,2515
20.2499656226,184.574883895,10,314,2558
21.8614492156,183.697443919,10,315,2603
23.4032196502,184.578392009,10,316,2646
24.8761545949,185.456965541,10,317,2688
26.2811759831,186.331309823,10,318,2729
27.6861973714,187.205654104,10,318,2770
29.0912187597,188.079998386,10,318,2813
30.4962401479,188.954342668,10,318,2862
31.9012615362,189.82868695,10,318,2908
33.3062829245,190.703031231,10,318,2949
34.7113043128,191.577375513,10,318,2995
36.116325701,192.451719795,10,318,3039
37.5213470893,193.326064077,10,318,3084
38.9263684776,194.200408358,10,318,3125
40.3313898658,195.07475264,10,318,3165
41.7364112541,195.949096922,10,318,3209
43.1414326424,196.823441204,10,318,3254
44.5464540307,197.697785485,10,318,3297
45.9514754189,198.572129767,10,318,3340
47.3564968072,199.446474049,10,318,3385
48.7615181955,200.32081833,10,318,3429
50.1665395837,201.195162612,10,318,3476
51.571560972,202.069506894,10,318,3520
52.9765823603,202.943851176,10,318,3565
54.3816037485,203.818195457,10,318,3608
55.7866251368,204.692539739,10,318,3655
57.1916465251,205.566884021,10,318,3698
58.5966679134,206.441228303,10,318,3741
60.0016893016,207.315572584,10,318,3786
61.4067106899,208.189916866,10,318,3830
62.8117320782,209.064261148,10,318,3874
64.2167534664,209.93860543,10,318,3920
65.6217748547,210.812949711,10,318,3964
67.026796243,211.687293993,10,318,4011
68.4318176312,212.561638275,10,318,4052
69.8368390195,213.435982557,10,318,4093
71.2418604078,214.310326838,10,318,4132
72.6468817961,215.18467112,10,318,4171
74.0519031843,216.059015402,10,318,4211
75.4569245726,216.933359683,10,318,4251
76.8619459609,217.807703965,10,318,4292
78.2669673491,218.682048247,10,318,4334
79.6719887374,219.556392529,10,318,4372
81.0770101257,220.43073681,10,318,4413
82.482031514,221.305081092,10,318,4454
83.8870529022,222.179425374,10,318,4492
85.2920742905,223.053769656,10,318,4531
86.6970956788,223.928113937,10,318,4570
88.102117067,224.802458219,10,318,4612
89.5071384553,225.676802501,10,318,4653
90.9121598436,226.551146783,10,318,4695
92.3171812318,227.425491064,10,318,4737
93.7222026201,228.299835346,10,318,4778
95.1272240084,229.174179628,10,318,4822
96.5322453967,230.048523909,10,318,4864
97.9372667849,230.922868191,10,318,4906
99.3422881732,231.797212473,10,318,4953
100.747309561,232.671556755,10,318,4996
102.15233095,233.545901036,10,318,5037
103.557352338,234.420245318,10,318,5080
104.962373726,235.2945896,10,318,5121
106.367395115,236.168933882,10,318,5163
107.772416503,237.043278163,10,318,5205
109.177437891,237.917622445,10,318,5246
110.582459279,238.791966727,10,318,5287
111.987480668,239.666311009,10,318,5327
113.392502056,240.54065529,10,318,5368
114.797523444,241.414999572,10,318,5411
116.202544832,242.289343854,10,318,5453
117.607566221,243.163688136,10,318,5495
119.012587609,244.038032417,10,318,5536
120.485522554,244.916605949,10,317,5579
122.027292988,245.797554039,10,316,5621
123.638776581,244.920114064,10,315,5663
125.2408794,244.112387247,10,314,5704
126.831718772,243.37349592,10,313,5747
128.409440005,242.702518149,10,312,5789
129.972217355,242.09848845,10,311,5830
131.51825498,241.560398517,10,310,5878
133.04578787,241.087197981,10,309,5919
134.553082768,240.677795178,10,308,5963
136.038439067,240.331057941,10,307,6003
137.500189696,240.045814414,10,306,6047
138.936701978,239.820853877,10,305,6087
140.346378477,239.654927592,10,304,6129
141.756054977,239.489001308,10,304,6171
143.165731476,239.323075023,10,304,6214
144.575407975,239.157148739,10,304,6255
145.985084475,238.991222455,10,304,6298
147.394760974,238.82529617,10,304,6338
148.804437474,238.659369886,10,304,6381
150.214113973,238.493443601,10,304,6423
151.623790472,238.327517317,10,304,6465
153.033466972,238.161591033,10,304,6505
154.443143471,237.995664748,10,304,6548
155.85281997,237.829738464,10,304,6590
157.26249647,237.663812179,10,304,6632
158.672172969,237.497885895,10,304,6675
160.081849469,237.331959611,10,304,6715
161.491525968,237.166033326,10,304,6756
162.901202467,237.000107042,10,304,6799
164.310878967,236.834180757,10,304,6840
165.720555466,236.668254473,10,304,6883
167.130231965,236.502328189,10,304,6926
168.539908465,236.336401904,10,304,6970
169.949584964,236.17047562,10,304,7010
171.386097246,235.945515082,10,305,7048
172.847847875,235.660271556,10,306,7086
174.333204174,235.313534319,10,307,7125
175.840499072,234.904131516,10,308,7163
177.368031962,234.430930979,10,309,7204
178.914069587,233.892841047,10,310,7243
180.476846937,233.288811347,10,311,7286
182.05456817,232.617833577,10,312,7327
183.645407542,231.87894225,10,313,7366
185.247510361,231.071215433,10,314,7407
186.858993954,230.193775458,10,315,7448
188.400764388,231.074723548,10,316,7490
189.873699333,231.953297079,10,317,7536
191.278720721,232.827641361,10,318,7576
192.616794039,233.695930649,10,319,7615
193.954867356,234.564219938,10,319,7657
195.292940673,235.432509226,10,319,7696
196.63101399,236.300798514,10,319,7735
197.969087308,237.169087803,10,319,7773
199.307160625,238.037377091,10,319,7811
200.645233942,238.905666379,10,319,7850
201.983307259,239.773955668,10,319,7890
203.321380577,240.642244956,10,319,7934
204.659453894,241.510534245,10,319,7976
205.997527211,242.378823533,10,319,8019
207.335600528,243.247112821,10,319,8062
208.673673846,244.11540211,10,319,8103
210.011747163,244.983691398,10,319,8146
211.34982048,245.851980686,10,319,8188
212.687893797,246.720269975,10,319,8230
214.025967114,247.588559263,10,319,8271
215.364040432,248.456848551,10,319,8314
216.702113749,249.32513784,10,319,8355
218.040187066,250.193427128,10,319,8396
219.378260383,251.061716416,10,319,8436
220.716333701,251.930005705,10,319,8477
222.054407018,252.798294993,10,319,8519
223.392480335,253.666584281,10,319,8561
224.797501723,254.540928563,10,318,8602
226.270436668,255.419502095,10,317,8646
227.812207103,256.300450185,10,316,8687
229.423690696,255.423010209,10,315,8729
231.025793514,254.615283393,10,314,8773
232.616632886,253.876392066,10,313,8815
234.194354119,253.205414295,10,312,8857
235.75713147,252.601384596,10,311,8901
237.303169095,252.063294663,10,310,8945
238.830701984,251.590094127,10,309,8994
240.337996882,251.180691323,10,308,9036
241.823353182,250.833954087,10,307,9079
243.285103811,250.54871056,10,306,9121
244.721616092,250.323750023,10,305,9165
246.131292592,250.157823738,10,304,9207
247.540969091,249.991897454,10,304,9248
248.950645591,249.825971169,10,304,9289
250.36032209,249.660044885,10,304,9335
251.769998589,249.494118601,10,304,9375
253.179675089,249.328192316,10,304,9417
254.589351588,249.162266032,10,304,9458
255.999028087,248.996339747,10,304,9498
257.408704587,248.830413463,10,304,9538
258.818381086,248.664487179,10,304,9580
260.228057586,248.498560894,10,304,9618
261.637734085,248.33263461,10,304,9659
263.047410584,248.166708325,10,304,9700
264.457087084,248.000782041,10,304,9743
265.866763583,247.834855757,10,304,9784
267.276440082,247.668929472,10,304,9825
268.686116582,247.503003188,10,304,9867
270.095793081,247.337076903,10,304,9909
271.50546958,247.171150619,10,304,9950
272.91514608,247.005224335,10,304,9992
274.324822579,246.83929805,10,304,10036
275.734499079,246.673371766,10,304,10079
277.144175578,246.507445481,10,304,10121
278.553852077,246.341519197,10,304,10162
279.963528577,246.175592913,10,304,10203
281.373205076,246.009666628,10,304,10246
282.782881575,245.843740344,10,304,10288
284.192558075,245.677814059,10,304,10328
285.602234574,245.511887775,10,304,10370
287.011911074,245.345961491,10,304,10412
288.421587573,245.180035206,10,304,10453
289.831264072,245.014108922,10,304,10495
291.240940572,244.848182637,10,304,10536
292.650617071,244.682256353,10,304,10578
294.06029357,244.516330069,10,304,10619
295.46997007,244.350403784,10,304,10662
296.879646569,244.1844775,10,304,10705
298.289323069,244.018551215,10,304,10747
299.698999568,243.852624931,10,304,10789
301.108676067,243.686698647,10,304,10830
302.518352567,243.520772362,10,304,10872
303.928029066,243.354846078,10,304,10914
305.337705565,243.188919793,10,304,10956
306.747382065,243.022993509,10,304,10996
308.157058564,242.857067225,10,304,11042
309.566735063,242.69114094,10,304,11084
310.976411563,242.525214656,10,304,11122
312.386088062,242.359288371,10,304,11161
313.795764562,242.193362087,10,304,11200
315.205441061,242.027435803,10,304,11240
316.61511756,241.861509518,10,304,11278
318.02479406,241.695583234,10,304,11317
319.434470559,241.529656949,10,304,11355
320.844147058,241.363730665,10,304,11394
322.253823558,241.197804381,10,304,11433
323.663500057,241.031878096,10,304,11474
325.073176557,240.865951812,10,304,11513
326.482853056,240.700025527,10,304,11552
327.892529555,240.534099243,10,304,11590
329.302206055,240.368172959,10,304,11628
330.711882554,240.202246674,10,304,11669
332.121559053,240.03632039,10,304,11708
333.531235553,239.870394105,10,304,11747
334.940912052,239.704467821,10,304,11788
336.350588552,239.538541537,10,304,11829
337.760265051,239.372615252,10,304,11871
339.16994155,239.206688968,10,304,11911
340.57961805,239.040762683,10,304,11949
341.989294549,238.874836399,10,304,11989
343.398971048,238.708910115,10,304,12037
344.808647548,238.54298383,10,304,12078
346.218324047,238.377057546,10,304,12120
347.628000546,238.211131261,10,304,12164
349.037677046,238.045204977,10,304,12205
350.447353545,237.879278693,10,304,12246
351.857030045,237.713352408,10,304,12288
353.266706544,237.547426124,10,304,12329
354.676383043,237.381499839,10,304,12371
356.086059543,237.215573555,10,304,12413
357.495736042,237.049647271,10,304,12454
358.905412541,236.883720986,10,304,12497
360.315089041,236.717794702,10,304,12539
361.72476554,236.551868417,10,304,12582
363.13444204,236.385942133,10,304,12625
364.544118539,236.220015849,10,304,12666
365.953795038,236.054089564,10,304,12708
367.363471538,235.88816328,10,304,12749
368.773148037,235.722236995,10,304,12790
370.182824536,235.556310711,10,304,12833
371.592501036,235.390384427,10,304,12877
373.002177535,235.224458142,10,304,12919
374.411854035,235.058531858,10,304,12961
375.821530534,234.892605573,10,304,13006
377.231207033,234.726679289,10,304,13049
378.640883533,234.560753005,10,304,13088
380.050560032,234.39482672,10,304,13127
381.460236531,234.228900436,10,304,13165
382.869913031,234.062974151,10,304,13203
384.27958953,233.897047867,10,304,13241
385.689266029,233.731121583,10,304,13280
387.098942529,233.565195298,10,304,13322
388.508619028,233.399269014,10,304,13361
389.918295528,233.233342729,10,304,13404
391.327972027,233.067416445,10,304,13444
392.737648526,232.901490161,10,304,13482
394.147325026,232.735563876,10,304,13523
395.557001525,232.569637592,10,304,13564
396.966678024,232.403711307,10,304,13606
398.376354524,232.237785023,10,304,13647
399.786031023,232.071858739,10,304,13689
401.195707523,231.905932454,10,304,13730
402.605384022,231.74000617,10,304,13773
404.015060521,231.574079885,10,304,13815
405.424737021,231.408153601,10,304,13857
406.83441352,231.242227317,10,304,13897
408.244090019,231.076301032,10,304,13939
409.653766519,230.910374748,10,304,13980
411.063443018,230.744448463,10,304,14023
412.473119518,230.578522179,10,304,14069
413.882796017,230.412595895,10,304,14111
415.292472516,230.24666961,10,304,14154
416.702149016,230.080743326,10,304,14196
418.111825515,229.914817041,10,304,14239
419.521502014,229.748890757,10,304,14280
420.931178514,229.582964473,10,304,14321
422.340855013,229.417038188,10,304,14363
423.750531512,229.251111904,10,304,14405
425.160208012,229.085185619,10,304,14446
426.569884511,228.919259335,10,304,14490
427.979561011,228.753333051,10,304,14529
429.38923751,228.587406766,10,304,14567
430.798914009,228.421480482,10,304,14606
432.208590509,228.255554197,10,304,14650
433.618267008,228.089627913,10,304,14689
435.027943507,227.923701629,10,304,14727
436.437620007,227.757775344,10,304,14767
437.847296506,227.59184906,10,304,14805
439.256973006,227.425922775,10,304,14847
440.666649505,227.259996491,10,304,14889
442.076326004,227.094070207,10,304,14931
443.486002504,226.928143922,10,304,14972
444.895679003,226.762217638,10,304,15015
446.305355502,226.596291353,10,304,15057
447.715032002,226.430365069,10,304,15105
449.124708501,226.264438785,10,304,15148
450.534385001,226.0985125,10,304,15190
451.9440615,225.932586216,10,304,15233
453.353737999,225.766659931,10,304,15275
454.763414499,225.600733647,10,304,15317
456.173090998,225.434807363,10,304,15356
457.582767497,225.268881078,10,304,15398
458.992443997,225.102954794,10,304,15439
460.402120496,224.937028509,10,304,15480
461.811796995,224.771102225,10,304,15522
463.221473495,224.605175941,10,304,15566
464.631149994,224.439249656,10,304,15608
466.040826494,224.273323372,10,304,15649
467.450502993,224.107397087,10,304,15690
468.860179492,223.941470803,10,304,15731
470.269855992,223.775544519,10,304,15773
471.679532491,223.609618234,10,304,15815
473.08920899,223.44369195,10,304,15855
474.49888549,223.277765665,10,304,15897
475.908561989,223.111839381,10,304,15938
477.318238489,222.945913097,10,304,15979
478.727914988,222.779986812,10,304,16022
480.137591487,222.614060528,10,304,16062
481.547267987,222.448134243,10,304,16106
482.956944486,222.282207959,10,304,16148
484.366620985,222.116281675,10,304,16186
485.776297485,221.95035539,10,304,16225
487.185973984,221.784429106,10,304,16265
488.595650484,221.618502821,10,304,16305
490.005326983,221.452576537,10,304,16343
491.415003482,221.286650253,10,304,16381
492.824679982,221.120723968,10,304,16421
494.234356481,220.954797684,10,304,16460
495.64403298,220.788871399,10,304,16503
497.05370948,220.622945115,10,304,16546
498.463385979,220.457018831,10,304,16587
499.873062478,220.291092546,10,304,16627
501.282738978,220.125166262,10,304,16669
502.692415477,219.959239977,10,304,16710
504.102091977,219.793313693,10,304,16753
505.511768476,219.627387409,10,304,16794
506.921444975,219.461461124,10,304,16836
508.331121475,219.29553484,10,304,16878
509.740797974,219.129608555,10,304,16922
511.150474473,218.963682271,10,304,16963
512.560150973,218.797755987,10,304,17005
513.969827472,218.631829702,10,304,17048
515.379503972,218.465903418,10,304,17088
516.789180471,218.299977133,10,304,17132
518.19885697,218.134050849,10,304,17172
519.60853347,217.968124565,10,304,17212
521.018209969,217.80219828,10,304,17251
522.427886468,217.636271996,10,304,17289
523.837562968,217.470345711,10,304,17327
525.247239467,217.304419427,10,304,17365
526.656915967,217.138493143,10,304,17403
528.066592466,216.972566858,10,304,17444
529.476268965,216.806640574,10,304,17486
530.885945465,216.640714289,10,304,17526
532.295621964,216.474788005,10,304,17568
533.705298463,216.308861721,10,304,17611
535.141810745,216.083901183,10,305,17652
536.603561374,215.798657656,10,306,17693
538.088917674,215.45192042,10,307,17736
539.596212571,215.042517616,10,308,17777
541.123745461,214.56931708,10,309,17819
542.669783086,214.031227147,10,310,17861
544.215820711,213.493137215,10,310,17903
545.761858336,212.955047282,10,310,17944
547.307895961,212.416957349,10,310,17984
548.853933585,211.878867416,10,310,18026
550.39997121,211.340777484,10,310,18078
551.946008835,210.802687551,10,310,18123
553.49204646,210.264597618,10,310,18166
555.038084085,209.726507686,10,310,18208
556.584121709,209.188417753,10,310,18253
558.14689906,208.584388053,10,311,18294
